ndb,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
5650,156.0,28.55,3.83,0.0,0.0,0.0,72.0
5651,125.0,21.55,3.67,0.0,0.0,0.0,83.0
5656,145.0,28.49,2.57,0.0,0.0,0.0,80.0
5657,119.0,21.67,2.95,0.0,0.0,0.0,81.0
5658,155.0,28.12,3.87,0.0,0.0,0.0,77.0
5661,172.0,25.78,6.43,1.11,0.0,0.0,92.0
5667,207.0,25.86,11.45,0.0,0.0,0.0,91.0
5668,180.0,16.9,12.54,0.0,0.0,0.0,54.0
5669,258.0,25.11,17.45,0.0,0.0,0.0,85.0
5670,249.0,25.88,16.2,0.0,0.0,0.0,81.0
5675,462.0,16.57,43.99,0.0,0.0,0.0,85.0
5676,187.0,22.72,10.73,0.0,0.0,0.0,111.0
5677,229.0,22.57,15.43,0.0,0.0,0.0,76.0
5678,106.0,19.19,3.26,0.0,0.0,0.0,152.0
5683,164.0,24.23,7.73,0.0,0.0,0.0,177.0
5684,403.0,12.26,38.94,1.0,0.0,0.0,139.0
5685,386.0,11.11,37.9,0.01,0.0,0.0,139.0
5686,421.0,20.31,37.6,0.44,0.0,0.0,162.0
5687,183.0,21.55,10.71,0.13,0.0,0.0,165.0
5692,214.0,23.47,13.81,0.09,0.0,0.0,174.0
5693,212.0,21.85,13.87,0.31,0.0,0.31,563.0
5694,115.0,19.27,4.12,0.1,0.0,0.1,167.0
5695,158.0,26.1,6.0,0.0,0.0,0.0,201.0
5700,169.0,17.84,10.83,0.15,0.0,0.1,161.0
5701,199.0,25.55,10.81,0.0,0.0,0.0,206.0
5702,147.0,20.02,7.42,0.14,0.0,0.06,195.0
5703,157.0,26.52,5.64,0.0,0.0,0.0,237.0
5708,111.0,21.99,2.53,0.0,0.0,0.0,124.0
5709,130.0,27.94,2.08,0.0,0.0,0.0,184.0
5710,114.0,23.34,2.33,0.0,0.0,0.0,74.0
5711,136.0,29.51,1.97,0.0,0.0,0.0,114.0
5712,112.0,22.48,2.49,0.0,0.0,0.0,69.0
5717,116.0,20.6,3.69,0.0,0.0,0.0,75.0
5718,127.0,26.97,2.08,0.0,0.0,0.0,238.0
5719,115.0,19.27,4.12,0.15,0.0,0.1,167.0
5720,127.0,26.97,2.08,0.0,0.0,0.0,238.0
6149,100.0,1.61,4.84,11.95,3.2,0.79,669.0
6150,172.0,0.82,0.63,40.77,0.9,33.24,1027.0
6164,29.0,1.52,0.17,6.64,1.9,4.01,711.0
6166,147.0,3.84,10.63,9.17,0.2,4.38,354.0
6167,186.0,3.99,13.83,11.61,0.3,3.98,373.0
6168,11.0,0.51,0.37,1.75,0.3,1.26,2643.0
6169,12.0,1.29,0.76,0.8,0.6,0.13,633.0
6176,51.0,1.35,0.25,10.92,0.3,0.0,2733.0
6177,50.0,2.0,0.8,9.0,2.4,2.13,215.0
6179,35.0,5.06,0.01,3.64,0.0,3.64,7851.0
6180,46.0,3.2,2.0,3.8,0.0,0.0,501.0
6190,81.0,4.19,1.03,13.66,4.0,3.17,187.0
6192,71.0,3.85,0.92,11.83,1.9,5.06,166.0
6193,68.0,4.0,0.7,11.4,1.9,1.57,196.0
6194,6.0,0.64,0.21,0.44,0.0,0.43,371.0
6216,77.0,3.01,4.62,6.04,0.1,0.0,362.0
6217,65.0,2.2,0.9,12.11,2.1,4.31,385.0
6230,61.0,3.24,2.02,7.46,0.3,2.81,273.0
6243,65.0,2.36,3.58,5.76,0.3,2.82,357.0
6246,75.0,2.74,3.78,7.4,0.3,0.0,405.0
6264,72.0,3.95,2.56,8.29,0.1,5.29,184.0
6285,79.0,1.84,0.58,16.72,0.4,10.81,347.0
6307,172.0,0.74,0.62,40.77,0.4,32.26,1242.0
6314,41.0,3.69,0.63,5.2,0.8,0.57,195.0
6359,55.0,2.42,1.24,9.82,0.5,6.59,206.0
6377,71.0,1.46,0.44,15.22,1.1,8.23,377.0
6395,47.0,3.41,1.3,5.41,1.0,0.41,325.0
6401,35.0,0.94,1.68,4.38,0.2,0.0,402.0
6411,63.0,2.19,4.24,4.26,0.4,0.0,388.0
6413,16.0,2.02,0.57,0.38,0.0,0.29,306.0
6415,56.0,2.89,0.92,8.98,1.0,1.17,308.0
6416,48.0,1.41,3.02,3.8,0.1,0.0,347.0
6428,30.0,0.85,0.86,4.77,0.6,1.32,226.0
6430,35.0,1.55,1.01,5.05,0.3,0.19,254.0
6431,81.0,2.46,3.85,9.01,1.2,0.0,353.0
6432,12.0,2.22,0.0,0.73,0.0,0.0,264.0
6444,35.0,1.29,1.65,3.81,0.3,0.0,397.0
6446,44.0,1.13,2.16,5.2,0.4,0.0,380.0
6448,24.0,0.87,1.59,1.69,0.0,0.0,407.0
6449,61.0,3.2,1.09,9.88,1.9,3.19,336.0
6465,28.0,1.6,0.82,3.54,0.3,0.0,334.0
6466,30.0,1.28,1.26,3.58,0.2,0.0,376.0
6468,28.0,0.86,0.79,4.89,0.3,1.57,338.0
6471,31.0,2.23,0.76,4.06,0.8,0.45,349.0
6481,5.0,0.39,0.12,0.62,0.0,0.0,326.0
6483,41.0,0.68,2.04,5.11,0.1,1.59,454.0
6494,12.0,0.32,0.01,2.77,0.3,0.2,346.0
6498,38.0,0.93,0.61,7.17,0.4,3.9,356.0
7043,115.0,18.62,3.69,0.64,0.0,0.29,853.0
7045,334.0,12.5,30.3,2.1,0.0,0.0,1289.0
7046,109.0,21.81,0.83,3.51,0.5,3.51,772.0
7050,311.0,16.37,25.39,3.05,0.0,0.0,1246.0
7056,149.0,17.3,6.37,4.53,0.0,4.61,732.0
7057,504.0,19.25,46.28,1.18,0.0,0.0,1582.0
7058,225.0,11.23,15.95,8.46,1.5,8.46,1040.0
7059,326.0,14.1,28.72,1.63,0.0,0.0,876.0
7064,325.0,18.53,27.25,1.42,0.0,1.09,814.0
7065,396.0,13.8,36.25,2.7,0.0,0.0,929.0
7066,204.0,17.0,10.3,10.92,0.3,0.0,721.0
7067,200.0,11.64,13.52,7.41,0.0,0.0,653.0
7072,378.0,21.07,31.65,0.72,0.0,0.26,1756.0
7073,235.0,7.66,17.34,11.94,0.2,0.0,1013.0
7074,309.0,11.98,28.23,0.94,0.0,0.94,827.0
7075,320.0,12.0,28.73,2.42,0.0,0.0,911.0
7089,324.0,18.4,26.4,1.86,0.0,1.42,801.0
7090,260.0,15.38,20.9,1.58,0.0,0.0,1182.0
7091,161.0,17.27,7.58,4.83,0.0,0.0,1220.0
7201,316.0,11.05,29.1,2.45,0.0,1.4,1179.0
7236,315.0,13.5,28.2,1.7,0.0,0.3,1036.0
7241,329.0,11.35,30.26,2.78,0.0,1.6,1025.0
7254,226.0,15.94,16.93,1.89,0.0,0.0,1069.0
7278,243.0,30.99,11.52,3.78,0.0,0.0,1858.0
7909,196.0,15.23,13.9,1.35,0.0,1.26,1032.0
7910,341.0,13.99,31.7,0.0,0.0,0.0,60.0
7911,305.0,12.38,25.45,5.89,2.5,1.65,700.0
7912,223.0,15.27,16.28,3.73,0.2,0.71,724.0
7913,396.0,15.01,30.5,15.38,0.2,6.21,623.0
7918,426.0,19.43,37.91,1.82,0.2,0.12,1483.0
7919,174.0,15.91,10.39,3.18,0.0,0.0,714.0
7920,307.0,12.69,27.37,1.6,0.0,0.0,827.0
7921,517.0,29.1,44.2,0.8,0.0,0.8,1420.0
7926,425.0,21.7,37.0,1.2,0.0,1.2,1890.0
7927,158.0,15.05,8.75,4.65,0.9,3.2,928.0
7928,216.0,13.6,14.3,8.1,0.0,1.9,1034.0
7929,158.0,15.05,8.75,4.65,0.3,3.2,916.0
7934,226.0,13.1,17.6,3.9,0.0,0.0,1200.0
7935,134.0,14.59,7.65,1.79,0.0,0.43,883.0
7936,211.0,13.06,16.06,3.45,0.0,0.0,716.0
7937,336.0,11.56,29.25,6.66,0.0,1.35,1055.0
7938,122.0,17.93,2.37,7.27,0.0,0.0,900.0
7943,95.0,20.9,0.69,1.31,0.0,0.0,1160.0
7944,112.0,13.5,3.0,7.7,0.4,4.0,1200.0
7945,322.0,11.69,29.36,2.66,0.0,1.27,852.0
7949,278.0,9.77,24.31,4.9,0.0,0.0,1013.0
7954,327.0,12.9,28.22,4.61,0.0,1.0,904.0
7955,155.0,18.79,8.08,0.47,0.0,0.0,593.0
7956,332.0,18.21,27.98,0.35,0.0,0.0,813.0
8206,389.0,3.41,4.61,86.75,3.3,48.11,350.0
8210,374.0,9.14,4.1,79.02,6.3,25.18,463.0
8211,412.0,3.92,7.63,83.65,2.1,43.23,679.0
8214,379.0,11.38,4.83,77.77,8.3,16.69,347.0
8215,379.0,11.23,4.88,78.09,8.7,16.67,344.0
8225,379.0,8.3,6.37,75.42,6.0,31.27,499.0
8228,371.0,8.82,6.98,72.41,6.9,30.85,516.0
8231,364.0,17.03,7.97,62.94,14.3,1.43,5.0
8236,43.0,2.03,0.95,7.49,1.7,0.0,3.0
8305,390.0,6.6,5.0,83.0,4.4,34.7,596.0
8314,348.0,8.8,1.2,79.6,4.8,0.3,1.0
8316,361.0,8.8,1.6,79.2,1.6,0.64,1.0
8346,401.0,3.64,5.28,81.59,1.7,42.5,806.0
8353,382.0,10.6,4.56,79.79,8.1,25.37,275.0
8354,379.0,4.55,1.45,88.89,2.6,44.33,758.0
8355,382.0,4.21,1.61,89.91,2.7,43.12,452.0
8363,200.0,17.56,5.16,59.51,41.3,0.0,6.0
8410,369.0,10.39,5.1,74.52,8.2,21.14,416.0
8411,384.0,8.69,7.59,73.68,6.4,28.91,500.0
8417,368.0,8.97,4.85,75.7,6.7,29.45,700.0
8435,346.0,15.98,11.6,65.78,20.3,1.56,206.0
8451,371.0,13.7,6.87,68.18,9.4,1.42,3.0
8452,333.0,11.8,2.0,74.8,9.9,2.0,8.0
8476,379.0,3.45,1.72,89.66,3.4,37.93,759.0
8478,370.0,5.77,0.89,89.72,2.6,51.34,204.0
8491,388.0,8.6,4.51,79.84,6.3,30.17,683.0
8493,390.0,4.51,2.71,87.3,2.3,44.61,454.0
8494,425.0,3.32,12.06,78.33,5.0,32.86,473.0
8495,397.0,4.15,3.43,87.93,1.1,43.15,534.0
8506,384.0,5.9,0.91,88.01,2.7,7.84,571.0
8507,379.0,5.94,0.95,86.78,1.5,13.79,517.0
8510,413.0,6.47,10.98,72.05,0.4,45.97,319.0
8511,48.0,1.67,0.09,10.09,0.3,0.13,0.0
8550,397.0,4.44,4.83,85.92,2.6,44.31,724.0
8554,413.0,8.5,8.7,77.4,7.4,22.5,239.0
8571,467.0,11.23,18.33,66.1,8.4,18.17,74.0
8573,355.0,11.61,1.41,71.79,4.4,0.47,328.0
8580,379.0,21.75,5.58,60.53,9.9,0.0,4.0
8625,402.0,4.41,5.66,85.14,2.5,43.82,719.0
8627,418.0,9.21,11.06,74.73,9.9,27.43,47.0
8628,373.0,9.17,4.06,78.86,6.3,24.9,477.0
8640,367.0,16.0,6.3,67.0,9.8,1.0,4.0
8641,376.0,10.16,7.46,71.57,8.3,17.66,559.0
8642,358.0,10.29,5.64,72.17,9.7,17.78,535.0
8655,399.0,7.0,5.4,82.0,5.2,21.9,483.0
8672,392.0,3.5,3.67,88.18,2.5,55.45,368.0
9094,249.0,3.3,0.93,63.87,9.8,47.92,10.0
9095,107.0,1.42,0.4,27.57,4.2,23.35,4.0
9096,32.0,0.42,0.05,8.51,1.0,7.51,4.0
9097,46.0,0.46,0.01,11.86,1.0,10.86,4.0
9102,30.0,0.35,0.07,7.87,1.0,0.0,3.0
9103,50.0,0.51,0.03,13.05,1.0,0.0,5.0
9104,58.0,0.34,0.07,15.14,1.0,0.0,6.0
9106,88.0,0.33,0.06,22.77,1.0,0.0,5.0
9112,42.0,0.77,0.14,10.66,1.6,6.89,0.0
9113,37.0,0.5,0.1,9.69,0.0,0.0,1.0
9114,30.0,0.55,0.1,7.5,1.1,0.0,0.0
9116,33.0,0.69,0.1,8.41,1.1,7.31,0.0
9117,37.0,0.88,0.1,9.09,0.0,0.0,0.0
9123,37.0,0.55,0.66,7.54,0.6,7.69,2.0
9124,46.0,0.58,0.09,11.13,0.1,11.03,2.0
9125,146.0,1.97,0.48,34.56,0.4,34.16,3.0
9126,41.0,0.55,0.13,9.73,0.1,9.63,1.0
9131,67.0,0.63,0.35,17.15,0.9,16.25,2.0
9132,69.0,0.72,0.16,18.1,0.9,15.48,2.0
9133,40.0,0.5,0.11,10.3,0.6,9.7,6.0
9134,76.0,0.48,0.1,19.65,0.6,19.05,5.0
9143,36.0,0.32,0.14,9.48,3.6,5.88,4.0
9144,95.0,1.72,0.64,23.25,1.5,19.08,2.0
23247,195.0,29.33,8.54,0.3,0.0,0.0,63.0
23248,203.0,28.99,9.48,0.36,0.0,0.0,62.0
23249,184.0,29.85,7.12,0.2,0.0,0.0,65.0
23254,149.0,22.5,6.48,0.23,0.0,0.0,66.0
23255,135.0,22.77,4.88,0.0,0.0,0.0,57.0
23256,171.0,30.58,5.37,0.0,0.0,0.0,59.0
23257,174.0,30.45,5.83,0.0,0.0,0.0,59.0
23262,122.0,23.05,3.35,0.0,0.0,0.0,58.0
23263,133.0,22.66,4.66,0.04,0.0,0.0,66.0
23264,138.0,22.52,5.29,0.18,0.0,0.0,66.0
23265,125.0,22.89,3.72,0.0,0.0,0.0,57.0
23270,187.0,19.46,11.4,1.75,0.0,0.0,88.0
23271,169.0,20.05,9.39,1.15,0.0,0.0,84.0
23272,199.0,28.77,9.2,0.17,0.0,0.0,56.0
23273,208.0,28.35,10.26,0.51,0.0,0.0,56.0
23274,186.0,29.39,7.61,0.0,0.0,0.0,87.0
23279,238.0,26.3,14.3,1.1,0.0,0.0,91.0
23280,249.0,25.5,16.1,0.4,0.0,0.0,78.0
23281,191.0,19.9,12.4,0.0,0.0,0.0,80.0
23282,199.0,19.7,13.4,0.0,0.0,0.0,80.0
23287,228.0,27.0,12.9,1.0,0.0,0.0,93.0
23288,239.0,26.8,14.1,1.1,0.0,0.0,92.0
23289,213.0,27.1,11.2,0.9,0.0,0.0,84.0
23290,187.0,21.1,11.3,0.3,0.0,0.0,89.0
23389,275.0,25.69,19.19,0.0,0.0,0.0,54.0
23390,247.0,26.92,15.44,0.0,0.0,0.0,50.0
23391,264.0,26.18,17.69,0.0,0.0,0.0,52.0
23397,193.0,33.53,6.57,0.0,0.0,0.0,33.0
23398,129.0,22.09,4.49,0.0,0.0,0.0,55.0
23399,265.0,29.35,16.37,0.0,0.0,0.0,39.0
23401,194.0,19.74,12.75,0.0,0.0,0.0,66.0
23406,239.0,30.09,13.22,0.0,0.0,0.0,52.0
23407,161.0,19.77,8.51,1.38,0.0,0.0,45.0
23408,164.0,29.68,4.98,0.0,0.0,0.0,43.0
23409,116.0,20.15,3.35,1.35,0.0,0.0,40.0
23415,105.0,18.52,3.4,0.0,0.0,0.0,86.0
23416,167.0,31.23,4.64,0.0,0.0,0.0,44.0
23417,114.0,21.46,3.12,0.0,0.0,0.0,63.0
23418,128.0,22.16,4.36,0.1,0.0,0.0,40.0
23423,87.0,15.68,2.64,0.0,0.0,0.0,175.0
23424,150.0,23.3,4.68,3.78,0.0,0.0,55.0
23425,133.0,20.5,4.05,3.6,0.0,0.0,53.0
23426,126.0,24.21,3.26,0.0,0.0,0.0,32.0
23431,146.0,21.31,6.78,0.0,0.0,0.0,54.0
23432,188.0,30.17,7.48,0.0,0.0,0.0,55.0
23433,217.0,28.53,11.4,0.0,0.0,0.0,55.0
23434,150.0,20.93,7.0,0.74,0.0,0.0,47.0
23440,178.0,21.27,10.31,0.0,0.0,0.0,57.0
23441,140.0,21.19,6.1,0.0,0.0,0.0,39.0
23442,271.0,18.31,20.34,3.68,0.0,0.0,57.0
23443,243.0,17.77,19.09,0.0,0.0,0.0,73.0
23448,453.0,20.14,41.33,0.0,0.0,0.0,33.0
23449,345.0,15.81,31.27,0.0,0.0,0.0,54.0
23450,250.0,31.94,13.6,0.0,0.0,0.0,29.0
23451,163.0,20.05,9.23,0.0,0.0,0.0,49.0
23456,168.0,29.49,5.57,0.0,0.0,0.0,43.0
23457,129.0,19.88,4.92,1.32,0.0,0.0,39.0
23458,208.0,30.13,9.73,0.0,0.0,0.0,28.0
23459,161.0,20.12,8.9,0.0,0.0,0.0,46.0
23460,252.0,31.86,13.79,0.0,0.0,0.0,30.0
23465,192.0,30.01,7.96,0.0,0.0,0.0,55.0
23466,141.0,21.74,6.05,0.0,0.0,0.0,49.0
23467,145.0,21.65,6.5,0.0,0.0,0.0,49.0
23468,301.0,24.89,22.33,0.02,0.0,0.0,50.0
23473,193.0,26.22,8.94,0.0,0.0,0.0,66.0
23474,182.0,25.56,8.01,0.06,0.0,0.0,72.0
23475,192.0,27.03,8.43,0.0,0.0,0.0,59.0
23476,209.0,28.88,9.51,0.0,0.0,0.0,86.0
23481,175.0,29.46,5.46,0.0,0.0,0.0,84.0
23482,167.0,20.95,9.3,0.0,0.0,0.0,61.0
23483,140.0,22.15,5.38,0.0,0.0,0.0,56.0
23484,194.0,28.95,8.15,0.0,0.0,0.0,54.0
23485,138.0,22.15,5.54,0.0,0.0,0.0,60.0
23623,148.0,22.12,5.91,0.0,0.0,0.0,57.0
23624,158.0,22.17,7.07,0.0,0.0,0.0,57.0
23625,135.0,21.91,4.62,0.0,0.0,0.0,57.0
23626,202.0,28.29,9.05,0.0,0.0,0.0,58.0
23631,125.0,22.26,3.32,0.0,0.0,0.0,77.0
23632,124.0,21.45,3.61,0.0,0.0,0.0,76.0
23633,205.0,34.6,6.35,0.0,0.0,0.0,57.0
23634,189.0,33.18,5.21,0.0,0.0,0.0,55.0
23640,94.0,11.71,4.05,1.99,0.0,0.0,68.0
23646,142.0,21.26,5.63,0.0,0.0,0.0,54.0
23647,193.0,26.34,9.73,0.0,0.0,0.0,54.0
23648,154.0,21.17,7.06,0.0,0.0,0.0,54.0
23649,179.0,27.17,6.95,0.0,0.0,0.0,58.0
23654,186.0,27.89,7.4,0.0,0.0,0.0,57.0
23655,178.0,27.96,6.48,0.0,0.0,0.0,59.0
23656,141.0,21.57,5.47,0.0,0.0,0.0,55.0
23657,137.0,21.43,5.0,0.0,0.0,0.0,53.0
25001,424.0,12.6,9.5,72.0,14.2,0.92,629.0
25003,359.0,0.46,6.53,74.64,3.3,39.15,8.0
25004,396.0,24.29,13.12,47.24,2.5,32.86,462.0
25005,422.0,18.49,13.18,57.27,2.8,33.04,418.0
25010,347.0,7.72,14.19,51.68,5.2,27.03,260.0
25012,532.0,2.94,32.35,56.82,8.8,8.82,35.0
25013,491.0,7.95,21.11,67.26,8.8,7.2,423.0
25014,557.0,7.5,34.02,55.16,10.0,0.55,764.0
25015,415.0,25.0,12.5,50.5,12.5,28.75,238.0
25021,403.0,20.75,12.19,52.49,4.3,16.9,386.0
25022,496.0,8.68,22.15,65.49,7.8,8.82,467.0
25023,491.0,8.08,22.22,64.7,8.1,7.05,705.0
25024,345.0,8.2,3.1,71.04,1.7,0.25,252.0
25030,517.0,4.13,29.81,57.97,10.9,9.75,246.0
25031,426.0,30.0,14.0,45.0,2.0,27.0,444.0
25032,390.0,16.67,7.69,63.42,7.7,42.31,321.0
25033,429.0,18.57,15.71,53.26,11.4,17.14,293.0
25039,389.0,6.67,6.67,75.47,4.6,31.54,367.0
25040,473.0,5.32,23.3,60.43,4.7,4.04,412.0
25041,446.0,15.0,15.0,62.78,10.0,20.0,400.0
25043,415.0,0.0,7.5,86.9,0.2,65.0,75.0
25051,346.0,14.71,5.88,65.44,7.4,31.62,195.0
25052,408.0,4.17,8.33,79.17,4.2,29.17,313.0
25053,487.0,9.14,22.86,61.14,2.9,33.14,414.0
25054,423.0,5.71,11.43,74.29,4.4,40.0,271.0
25062,383.0,13.16,10.53,58.84,7.9,26.32,447.0
25063,505.0,5.3,24.74,65.34,2.7,4.08,544.0
25064,560.0,6.72,35.39,53.54,4.2,0.34,187.0
25065,389.0,3.52,6.67,78.62,3.3,4.22,1567.0
27000,27.0,1.16,0.61,4.29,0.4,0.09,370.0
27001,39.0,2.58,1.21,4.35,0.5,0.42,376.0
14026,4.0,0.0,0.0,1.03,0.0,0.0,85.0
14027,119.0,0.0,0.0,13.4,0.1,0.0,44.0
14028,87.0,0.1,0.1,21.4,0.0,21.4,102.0
14029,153.0,0.06,0.06,12.82,0.0,12.78,61.0
14035,405.0,47.62,3.57,43.94,0.0,40.48,452.0
14036,52.0,5.87,2.17,2.28,0.2,0.78,95.0
14037,231.0,0.0,0.0,0.0,0.0,0.0,1.0
14038,15.0,0.0,0.0,3.75,0.0,3.75,21.0
14050,231.0,0.0,0.0,0.0,0.0,0.0,1.0
14051,231.0,0.0,0.0,0.0,0.0,0.0,1.0
14052,250.0,0.0,0.0,0.1,0.0,0.1,0.0
14054,50.0,0.63,1.25,9.38,0.4,8.75,71.0
14060,62.0,0.42,0.0,15.0,0.0,13.75,48.0
14061,4.0,0.42,0.0,0.42,0.0,0.0,42.0
14062,105.0,3.8,2.53,16.88,0.0,9.7,84.0
14063,350.0,9.09,4.5,68.31,9.1,27.27,500.0
14073,0.0,0.0,0.0,1.13,0.0,0.0,6.0
14074,0.0,0.0,0.0,1.13,0.0,0.0,6.0
14075,0.0,0.0,0.0,0.0,0.0,0.0,13.0
14079,49.0,0.0,0.0,12.83,0.0,12.9,18.0
14087,37.0,1.22,0.0,8.16,0.0,7.35,29.0
14088,41.0,1.22,0.0,8.54,0.4,7.32,20.0
14090,18.0,0.22,0.0,4.24,0.0,3.92,26.0
14091,15.0,0.4,0.96,1.31,0.2,0.81,72.0
14097,83.0,0.07,0.0,2.6,0.0,0.0,0.0
14098,83.0,0.07,0.0,2.45,0.0,0.0,0.0
14099,82.0,0.07,0.0,2.31,0.0,0.0,0.0
14100,83.0,0.07,0.0,2.58,0.0,0.0,0.0
14106,82.0,0.07,0.0,2.6,0.0,0.96,5.0
14107,80.0,0.07,0.0,2.46,0.0,0.0,0.0
14108,86.0,0.07,0.0,2.62,0.0,0.0,0.0
14109,74.0,0.07,0.0,2.4,0.0,0.0,0.0
14113,83.0,0.07,0.0,2.06,0.0,0.0,0.0
14121,0.0,0.0,0.0,0.0,0.0,0.0,21.0
14124,81.0,0.07,0.0,2.6,0.0,0.0,0.0
14125,108.0,0.07,0.0,11.39,0.0,0.0,0.0
14126,82.0,0.07,0.0,3.12,0.0,0.0,0.0
14136,34.0,0.0,0.0,8.76,0.0,8.9,7.0
14137,36.0,0.0,0.0,9.09,0.0,9.09,21.0
14138,81.0,0.07,0.0,1.94,0.0,0.0,0.0
14140,82.0,0.07,0.0,5.23,0.0,0.0,0.0
14146,1.0,0.12,0.0,0.12,0.0,0.0,4.0
14147,41.0,0.0,0.0,10.58,0.0,10.58,4.0
14148,42.0,0.0,0.25,10.36,0.0,9.94,3.0
14149,20.0,0.0,0.0,5.16,0.0,5.16,4.0
14150,48.0,0.0,0.0,12.3,0.0,0.0,12.0
14279,1.0,0.0,0.0,0.25,0.0,0.0,5.0
14285,45.0,0.07,0.01,11.58,0.6,11.02,11.0
14286,22.0,0.0,0.1,5.1,0.0,4.8,13.0
14287,376.0,0.0,1.05,97.57,0.4,94.7,51.0
14288,14.0,0.0,0.04,3.59,0.0,3.5,6.0
14296,380.0,0.0,1.01,97.9,0.0,97.15,130.0
14297,27.0,0.0,0.07,6.9,0.0,6.87,13.0
14303,52.0,0.0,0.0,13.79,0.0,13.27,3.0
14305,37.0,0.21,0.12,8.05,0.0,8.05,13.0
14309,372.0,0.0,0.0,93.33,0.0,63.64,636.0
14316,87.0,3.29,3.26,11.19,0.4,10.49,87.0
14317,411.0,5.1,4.76,86.94,4.8,66.67,190.0
14318,85.0,3.37,3.29,11.2,0.5,6.68,60.0
14323,49.0,0.0,0.07,12.34,0.0,11.03,3.0
14350,389.0,0.1,0.2,99.1,0.0,95.45,38.0
14351,88.0,3.0,3.1,12.3,0.0,0.0,48.0
14352,1.0,0.0,0.0,0.3,0.0,0.0,3.0
14353,315.0,20.21,0.0,58.66,8.5,5.53,72.0
14367,1.0,0.06,0.0,0.17,0.0,0.02,4.0
17415,322.0,26.79,23.86,0.05,0.0,0.0,57.0
17416,275.0,17.02,22.84,0.23,0.0,0.0,71.0
17417,294.0,20.88,23.39,0.03,0.0,0.0,72.0
17422,121.0,20.93,4.09,0.0,0.0,0.0,60.0
17423,120.0,20.43,4.22,0.01,0.0,0.0,49.0
17424,215.0,25.83,11.78,1.51,0.0,0.0,146.0
17425,151.0,31.89,2.63,0.0,0.0,0.0,88.0
17430,159.0,27.33,5.53,0.0,0.0,0.0,113.0
17431,503.0,8.85,51.6,0.89,0.0,0.0,89.0
17432,540.0,15.28,53.23,0.0,0.0,0.0,103.0
17433,444.0,12.53,43.75,0.0,0.0,0.0,89.0
17439,190.0,28.6,8.35,0.0,0.0,0.0,70.0
17440,174.0,30.73,5.63,0.0,0.0,0.0,86.0
17441,122.0,22.49,3.53,0.0,0.0,0.0,93.0
17442,184.0,30.97,6.71,0.0,0.0,0.0,61.0
17447,175.0,26.52,7.63,0.0,0.0,0.0,72.0
17448,244.0,28.01,14.64,0.0,0.0,0.0,67.0
17449,538.0,16.9,52.3,0.0,0.0,0.0,58.0
17450,487.0,12.59,48.5,0.0,0.0,0.0,69.0
17455,204.0,29.52,9.5,0.0,0.0,0.0,84.0
17456,196.0,20.58,12.68,0.0,0.0,0.0,87.0
17457,226.0,30.15,11.64,0.08,0.0,0.0,77.0
17458,175.0,21.95,9.73,0.0,0.0,0.0,75.0
17459,187.0,30.87,7.02,0.0,0.0,0.0,61.0
17464,276.0,30.9,16.96,0.0,0.0,0.0,82.0
18001,264.0,10.56,1.32,52.38,1.6,8.43,422.0
18002,287.0,11.14,1.43,57.39,1.8,9.14,457.0
18003,278.0,10.6,2.1,53.0,2.3,0.0,505.0
18010,428.0,8.0,15.4,63.4,2.1,11.65,1276.0
18011,335.0,7.3,12.1,48.4,1.8,0.0,955.0
18012,270.0,6.7,7.83,43.7,2.0,7.18,828.0
18013,319.0,7.8,9.1,51.6,2.3,8.14,962.0
18019,326.0,4.3,10.5,54.6,1.1,0.0,302.0
18021,195.0,5.2,1.5,43.3,4.7,2.42,631.0
18022,418.0,7.0,12.2,69.5,6.5,20.34,817.0
18023,330.0,6.59,9.58,54.46,2.3,16.05,599.0
18024,266.0,6.7,7.1,43.5,0.0,0.0,658.0
18030,319.0,13.0,2.14,61.93,3.1,3.59,720.0
18032,290.0,6.6,5.0,56.0,2.6,0.0,398.0
18033,259.0,9.49,2.73,48.11,2.1,4.69,618.0
18036,288.0,14.52,4.6,47.11,8.1,6.94,414.0
18041,275.0,9.1,1.2,55.7,2.2,1.3,536.0
18042,262.0,9.8,1.71,55.89,6.1,2.87,421.0
18043,245.0,12.1,2.2,43.8,3.0,1.44,404.0
18044,250.0,8.7,3.1,47.5,6.5,0.53,596.0
18051,210.0,7.6,3.5,43.3,0.0,0.0,388.0
18053,203.0,9.1,2.9,40.5,12.0,2.29,513.0
18055,217.0,13.32,2.92,42.47,11.1,3.71,332.0
18057,207.0,8.7,2.5,44.3,9.7,4.76,479.0
18059,243.0,8.9,4.6,43.5,4.9,4.67,269.0
18069,266.0,8.85,3.33,49.42,2.7,5.67,490.0
18070,290.0,9.0,4.0,54.5,2.9,6.2,537.0
18071,274.0,7.7,2.6,53.6,2.0,0.0,336.0
18073,285.0,7.9,5.7,49.6,2.0,0.0,359.0
18079,395.0,13.35,5.3,71.98,4.5,6.2,732.0
18080,412.0,12.0,9.5,68.4,3.0,1.26,713.0
18081,386.0,11.0,3.4,76.2,3.2,8.27,1405.0
18082,195.0,2.73,12.05,18.84,0.8,2.04,479.0
18092,415.0,5.1,9.8,79.2,0.0,0.0,567.0
18095,264.0,2.4,12.5,38.0,0.5,32.94,164.0
18096,389.0,3.48,20.05,52.84,2.2,39.96,348.0
